CustomerID,TotalOrders,TotalSpend,AvgOrderValue,StdOrderValue,TotalQuantity,AvgQuantity,UniqueProducts,FirstPurchase,LastPurchase,Country,CustomerTenure,AvgDaysBetweenOrders,IsUK,Recency,Frequency,Monetary,Segment,IsHighValue
15773,1,635.6800000000001,63.568000000000005,149.4067641485262,311,31.1,10,2011-12-04 12:48:00,2011-12-04 12:48:00,United Kingdom,0,0.0,1,6,1,635.6800000000001,💼 Loyal Regulars,0
15774,1,270.8,10.832,6.154467889265488,87,3.48,25,2011-10-02 12:04:00,2011-10-02 12:04:00,United Kingdom,0,0.0,1,69,1,270.8,💼 Loyal Regulars,0
15775,1,104.9,14.985714285714286,2.3919507878358566,68,9.714285714285714,7,2011-04-08 12:56:00,2011-04-08 12:56:00,United Kingdom,0,0.0,1,245,1,104.9,🆕 New Customers,0
15776,1,241.62,13.423333333333334,4.942980763014298,138,7.666666666666667,18,2011-07-29 13:46:00,2011-07-29 13:46:00,United Kingdom,0,0.0,1,133,1,241.62,💼 Loyal Regulars,0
15777,4,1047.11,49.862380952380946,65.11514085869443,378,18.0,18,2010-12-13 16:38:00,2011-04-12 16:43:00,United Kingdom,120,30.0,1,241,4,1047.11,🆕 New Customers,0
15780,3,475.28000000000003,16.38896551724138,5.202449522530974,220,7.586206896551724,26,2010-12-17 11:43:00,2011-06-09 12:01:00,United Kingdom,174,58.0,1,184,3,475.28000000000003,🆕 New Customers,0
15781,3,345.46,17.273,5.676464893242143,180,9.0,20,2011-02-07 09:15:00,2011-11-14 14:57:00,United Kingdom,280,93.33333333333333,1,25,3,345.46,💼 Loyal Regulars,0
15782,3,2614.7400000000002,60.80790697674419,34.68048364015343,864,20.093023255813954,34,2011-09-11 14:29:00,2011-11-30 10:49:00,United Kingdom,79,26.333333333333332,1,10,3,2614.7400000000002,💼 Loyal Regulars,1
15783,1,246.3,17.592857142857145,5.84764834859204,212,15.142857142857142,14,2011-11-29 09:50:00,2011-11-29 09:50:00,United Kingdom,0,0.0,1,11,1,246.3,💼 Loyal Regulars,0
15785,5,2328.9700000000003,28.059879518072293,28.313924846781823,1612,19.42168674698795,58,2011-02-17 14:17:00,2011-11-07 11:33:00,United Kingdom,262,52.4,1,33,5,2328.9700000000003,💼 Loyal Regulars,1
15786,3,4932.2,18.47265917602996,9.045728483900845,3364,12.599250936329588,257,2011-08-17 13:33:00,2011-10-24 14:13:00,United Kingdom,68,22.666666666666668,1,46,3,4932.2,💼 Loyal Regulars,1
15787,3,948.05,4.602184466019417,4.612940714349034,540,2.621359223300971,156,2011-10-09 13:11:00,2011-11-13 14:55:00,United Kingdom,35,11.666666666666666,1,26,3,948.05,💼 Loyal Regulars,0
15789,1,351.3,14.052,4.609323883897362,438,17.52,25,2010-12-16 14:35:00,2010-12-16 14:35:00,United Kingdom,0,0.0,1,358,1,351.3,🆕 New Customers,0
15790,1,220.85,6.31,5.205122476945187,114,3.257142857142857,34,2011-11-29 14:53:00,2011-11-29 14:53:00,United Kingdom,0,0.0,1,10,1,220.85,💼 Loyal Regulars,0
15791,2,1612.69,21.502533333333336,11.68944685687992,731,9.746666666666666,66,2011-05-19 15:15:00,2011-10-27 10:14:00,United Kingdom,160,80.0,1,44,2,1612.69,💼 Loyal Regulars,0
15793,3,965.61,80.4675,53.440131859697146,553,46.083333333333336,6,2011-03-16 10:45:00,2011-11-25 09:31:00,United Kingdom,253,84.33333333333333,1,15,3,965.61,💼 Loyal Regulars,0
15795,1,610.01,14.524047619047618,5.576673569004921,581,13.833333333333334,42,2011-07-13 10:43:00,2011-07-13 10:43:00,United Kingdom,0,0.0,1,150,1,610.01,💼 Loyal Regulars,0
15796,8,2711.56,20.38766917293233,13.303651577054463,861,6.473684210526316,70,2011-02-10 15:40:00,2011-12-08 19:55:00,United Kingdom,301,37.625,1,1,8,2711.56,🏆 VIP Champions,1
15797,4,2207.4,275.925,120.63195205725081,873,109.125,8,2011-01-24 15:47:00,2011-08-18 17:04:00,United Kingdom,206,51.5,1,113,4,2207.4,💼 Loyal Regulars,1
15799,3,884.14,9.021836734693878,7.773863340116137,955,9.744897959183673,94,2011-01-09 15:13:00,2011-09-25 12:46:00,United Kingdom,258,86.0,1,76,3,884.14,💼 Loyal Regulars,0
15800,2,699.08,5.874621848739496,5.7919888844114435,335,2.8151260504201683,116,2011-04-07 12:39:00,2011-08-24 14:23:00,United Kingdom,139,69.5,1,107,2,699.08,💼 Loyal Regulars,0
15801,3,1063.95,16.62421875,5.9630877280965935,570,8.90625,61,2011-08-22 09:53:00,2011-10-24 13:52:00,United Kingdom,63,21.0,1,46,3,1063.95,💼 Loyal Regulars,0
15802,1,451.42,451.42,0.0,1,1.0,1,2011-07-20 11:38:00,2011-07-20 11:38:00,United Kingdom,0,0.0,1,143,1,451.42,💼 Loyal Regulars,0
15803,1,415.82000000000005,51.977500000000006,35.836692190307645,290,36.25,8,2011-10-19 14:56:00,2011-10-19 14:56:00,United Kingdom,0,0.0,1,51,1,415.82000000000005,💼 Loyal Regulars,0
15804,13,4206.39,16.05492366412214,15.505313283918666,2565,9.790076335877863,170,2011-05-25 10:12:00,2011-12-09 12:31:00,United Kingdom,198,15.23076923076923,1,1,13,4206.39,🏆 VIP Champions,1
15805,17,5528.4800000000005,18.367043189368772,11.639405349707305,3387,11.252491694352159,220,2010-12-10 09:33:00,2011-11-16 16:32:00,United Kingdom,341,20.058823529411764,1,23,17,5528.4800000000005,🏆 VIP Champions,1
15806,3,784.58,25.309032258064516,27.73621235314809,602,19.419354838709676,24,2011-03-08 09:24:00,2011-10-24 14:35:00,United Kingdom,230,76.66666666666667,1,46,3,784.58,💼 Loyal Regulars,0
15807,3,903.9,18.83125,9.782012068403054,430,8.958333333333334,48,2011-09-23 14:43:00,2011-10-20 14:10:00,United Kingdom,26,8.666666666666666,1,50,3,903.9,💼 Loyal Regulars,0
15808,4,3734.9700000000003,17.95658653846154,16.285098175679163,1343,6.456730769230769,142,2010-12-05 13:05:00,2011-02-06 14:33:00,United Kingdom,63,15.75,1,306,4,3734.9700000000003,🆕 New Customers,1
15809,5,515.77,14.736285714285714,4.005651952307541,301,8.6,31,2011-02-10 11:16:00,2011-11-03 16:40:00,United Kingdom,266,53.2,1,36,5,515.77,💼 Loyal Regulars,0
15810,4,1391.98,15.640224719101123,6.258981724023067,861,9.674157303370787,66,2011-02-16 09:11:00,2011-09-22 09:38:00,United Kingdom,218,54.5,1,79,4,1391.98,💼 Loyal Regulars,0
15811,6,2218.62,16.681353383458646,5.897724366222253,1071,8.052631578947368,117,2010-12-09 15:29:00,2011-11-17 15:31:00,United Kingdom,343,57.166666666666664,1,22,6,2218.62,💼 Loyal Regulars,1
15812,5,1801.14,43.930243902439024,68.32244790286005,922,22.48780487804878,36,2011-01-26 12:12:00,2011-08-24 14:19:00,United Kingdom,210,42.0,1,107,5,1801.14,💼 Loyal Regulars,1
15813,2,1303.9099999999999,32.59775,33.77057089997527,603,15.075,40,2011-04-14 09:09:00,2011-05-16 08:13:00,United Kingdom,31,15.5,1,208,2,1303.9099999999999,🆕 New Customers,0
15814,4,1945.33,27.018472222222222,25.544746636669,1271,17.65277777777778,63,2011-10-20 09:04:00,2011-11-23 08:17:00,United Kingdom,33,8.25,1,17,4,1945.33,💼 Loyal Regulars,1
15815,5,2100.6,42.86938775510204,44.4814757515307,1856,37.87755102040816,33,2011-03-25 08:43:00,2011-10-07 12:42:00,United Kingdom,196,39.2,1,64,5,2100.6,💼 Loyal Regulars,1
15819,4,1905.45,15.491463414634147,6.570335056821415,1357,11.032520325203253,96,2011-03-08 09:45:00,2011-10-21 14:50:00,United Kingdom,227,56.75,1,49,4,1905.45,💼 Loyal Regulars,1
15820,1,206.98,12.175294117647057,20.842552662056256,128,7.529411764705882,17,2011-01-24 12:00:00,2011-01-24 12:00:00,United Kingdom,0,0.0,1,320,1,206.98,🆕 New Customers,0
15821,2,570.96,9.209032258064516,6.07488911311534,202,3.2580645161290325,57,2011-10-09 13:28:00,2011-10-26 15:48:00,United Kingdom,17,8.5,1,44,2,570.96,💼 Loyal Regulars,0
15822,2,885.47,26.832424242424242,16.022325445745818,375,11.363636363636363,28,2010-12-15 13:38:00,2011-12-06 14:50:00,United Kingdom,356,178.0,1,3,2,885.47,💼 Loyal Regulars,0
15823,1,15.0,15.0,0.0,1,1.0,1,2010-12-02 15:08:00,2010-12-02 15:08:00,United Kingdom,0,0.0,1,372,1,15.0,🆕 New Customers,0
15825,1,532.94,26.647000000000002,54.266682334365605,220,11.0,20,2011-06-20 13:27:00,2011-06-20 13:27:00,United Kingdom,0,0.0,1,172,1,532.94,🆕 New Customers,0
15826,3,1654.31,24.328088235294118,14.55632521460318,963,14.161764705882353,64,2011-05-13 10:44:00,2011-10-14 16:05:00,United Kingdom,154,51.333333333333336,1,56,3,1654.31,💼 Loyal Regulars,0
15827,14,1836.0900000000001,15.966000000000001,4.683026424357232,882,7.6695652173913045,72,2010-12-02 13:06:00,2011-09-27 15:35:00,United Kingdom,299,21.357142857142858,1,73,14,1836.0900000000001,🏆 VIP Champions,1
15829,2,636.14,12.473333333333333,6.675794684280416,996,19.529411764705884,44,2011-07-22 10:23:00,2011-09-01 16:45:00,United Kingdom,41,20.5,1,99,2,636.14,💼 Loyal Regulars,0
15830,1,576.0,14.76923076923077,6.053197234613589,415,10.64102564102564,39,2011-11-02 10:40:00,2011-11-02 10:40:00,United Kingdom,0,0.0,1,38,1,576.0,💼 Loyal Regulars,0
15831,3,801.76,11.790588235294118,13.76828259511563,1105,16.25,63,2011-01-19 14:52:00,2011-10-12 13:14:00,United Kingdom,265,88.33333333333333,1,58,3,801.76,💼 Loyal Regulars,0
15832,1,836.79,15.49611111111111,3.866734967408046,465,8.61111111111111,54,2011-03-30 15:29:00,2011-03-30 15:29:00,United Kingdom,0,0.0,1,254,1,836.79,🆕 New Customers,0
15834,4,2233.75,8.182234432234432,12.402953623709887,965,3.5347985347985347,242,2011-03-07 17:52:00,2011-09-30 14:41:00,United Kingdom,206,51.5,1,70,4,2233.75,💼 Loyal Regulars,1
15835,4,954.09,19.0818,8.433362969752446,439,8.78,47,2011-01-13 10:35:00,2011-10-26 15:47:00,United Kingdom,286,71.5,1,44,4,954.09,💼 Loyal Regulars,0
15836,1,137.37,13.737,4.573974809239285,26,2.6,10,2011-10-20 17:13:00,2011-10-20 17:13:00,United Kingdom,0,0.0,1,50,1,137.37,💼 Loyal Regulars,0
15837,1,391.98,16.3325,4.696048523932694,189,7.875,24,2011-10-06 09:01:00,2011-10-06 09:01:00,United Kingdom,0,0.0,1,65,1,391.98,💼 Loyal Regulars,0
15838,19,33643.08,201.45556886227547,237.25649721727962,18368,109.9880239520958,54,2010-12-07 11:26:00,2011-11-28 14:00:00,United Kingdom,356,18.736842105263158,1,11,19,33643.08,🏆 VIP Champions,1
15839,3,1048.49,16.911129032258064,6.502331764568797,675,10.887096774193548,56,2011-07-14 16:35:00,2011-11-06 13:54:00,United Kingdom,114,38.0,1,33,3,1048.49,💼 Loyal Regulars,0
15840,2,355.56,13.168888888888889,5.525627241341603,396,14.666666666666666,26,2011-06-20 11:42:00,2011-10-12 09:08:00,United Kingdom,113,56.5,1,59,2,355.56,💼 Loyal Regulars,0
15841,4,1224.06,26.043829787234042,30.87002165836282,942,20.04255319148936,36,2011-01-05 11:25:00,2011-09-28 12:15:00,United Kingdom,266,66.5,1,73,4,1224.06,💼 Loyal Regulars,0
15843,1,118.95000000000002,14.868750000000002,2.4938406267098503,27,3.375,8,2011-02-09 10:19:00,2011-02-09 10:19:00,United Kingdom,0,0.0,1,304,1,118.95000000000002,🆕 New Customers,0
15844,1,130.73999999999998,11.885454545454543,4.666322671304169,134,12.181818181818182,11,2011-10-24 15:19:00,2011-10-24 15:19:00,United Kingdom,0,0.0,1,46,1,130.73999999999998,💼 Loyal Regulars,0
15845,8,3711.77,26.896884057971015,14.387817981835541,1926,13.956521739130435,97,2011-01-06 17:19:00,2011-11-22 09:42:00,United Kingdom,319,39.875,1,18,8,3711.77,🏆 VIP Champions,1
15847,2,389.27,17.694090909090907,10.573058150696449,449,20.40909090909091,22,2011-02-24 16:46:00,2011-11-01 14:41:00,United Kingdom,249,124.5,1,38,2,389.27,💼 Loyal Regulars,0
15850,2,238.85,2.4623711340206187,2.4863648051237526,302,3.11340206185567,87,2011-06-24 14:16:00,2011-11-20 14:14:00,United Kingdom,148,74.0,1,19,2,238.85,💼 Loyal Regulars,0
15852,2,160.71,7.305000000000001,12.594802688486421,48,2.1818181818181817,22,2011-05-26 13:26:00,2011-06-06 11:22:00,United Kingdom,10,5.0,1,187,2,160.71,🆕 New Customers,0
15853,1,110.8,3.6933333333333334,3.0369816382823864,135,4.5,29,2011-10-19 10:38:00,2011-10-19 10:38:00,United Kingdom,0,0.0,1,52,1,110.8,💼 Loyal Regulars,0
15854,12,2974.65,21.247500000000002,40.434418438064135,939,6.707142857142857,105,2010-12-13 11:47:00,2011-12-05 13:39:00,United Kingdom,357,29.75,1,4,12,2974.65,🏆 VIP Champions,1
15855,5,712.24,8.903,6.610955885612837,470,5.875,59,2011-03-21 12:32:00,2011-07-26 10:20:00,United Kingdom,126,25.2,1,137,5,712.24,💼 Loyal Regulars,0
15856,27,16387.57,25.40708527131783,35.36744223240625,11005,17.06201550387597,295,2010-12-09 13:34:00,2011-12-05 17:09:00,United Kingdom,361,13.37037037037037,1,4,27,16387.57,🏆 VIP Champions,1
15857,1,297.0,21.214285714285715,18.757679745921386,308,22.0,14,2011-11-21 12:18:00,2011-11-21 12:18:00,United Kingdom,0,0.0,1,19,1,297.0,💼 Loyal Regulars,0
15858,5,1438.85,7.533246073298429,10.263055917998855,1167,6.109947643979058,145,2010-12-07 14:31:00,2011-11-24 12:48:00,United Kingdom,351,70.2,1,16,5,1438.85,💼 Loyal Regulars,0
15860,8,977.21,6.881760563380282,6.707702072334434,440,3.0985915492957745,105,2010-12-06 11:38:00,2011-10-30 11:25:00,United Kingdom,327,40.875,1,41,8,977.21,💼 Loyal Regulars,0
15861,8,3165.36,5.797362637362638,8.098350812084657,2544,4.65934065934066,339,2011-03-17 20:12:00,2011-11-27 15:59:00,United Kingdom,254,31.75,1,12,8,3165.36,🏆 VIP Champions,1
15862,4,832.88,5.665850340136054,6.137081078919306,585,3.979591836734694,142,2010-12-01 11:21:00,2011-12-01 13:28:00,United Kingdom,365,91.25,1,8,4,832.88,💼 Loyal Regulars,0
15863,2,68.84,3.8244444444444445,2.961492513665488,19,1.0555555555555556,18,2011-05-31 11:36:00,2011-11-14 12:49:00,United Kingdom,167,83.5,1,26,2,68.84,💼 Loyal Regulars,0
15864,6,1936.3200000000002,96.816,67.50724361913048,1192,59.6,16,2011-01-27 16:43:00,2011-11-17 13:32:00,United Kingdom,293,48.833333333333336,1,22,6,1936.3200000000002,💼 Loyal Regulars,1
15865,3,895.13,22.37825,16.052681841202478,368,9.2,37,2011-05-10 11:44:00,2011-10-30 12:43:00,United Kingdom,173,57.666666666666664,1,41,3,895.13,💼 Loyal Regulars,0
15866,1,230.53,5.122888888888889,4.406115389805722,126,2.8,43,2011-08-30 14:09:00,2011-08-30 14:09:00,United Kingdom,0,0.0,1,101,1,230.53,💼 Loyal Regulars,0
15867,15,3812.64,8.270368763557483,7.5433606046339765,2054,4.455531453362256,302,2010-12-05 14:17:00,2011-12-04 13:32:00,United Kingdom,363,24.2,1,5,15,3812.64,🏆 VIP Champions,1
15869,2,149.64,9.975999999999999,7.16055145522027,175,11.666666666666666,13,2011-03-07 17:19:00,2011-03-07 17:23:00,United Kingdom,0,0.0,1,277,2,149.64,🆕 New Customers,0
15870,1,354.09000000000003,4.659078947368421,3.8548923643016124,335,4.407894736842105,68,2011-11-07 10:58:00,2011-11-07 10:58:00,United Kingdom,0,0.0,1,33,1,354.09000000000003,💼 Loyal Regulars,0
15872,2,360.93,2.819765625,2.8723176366922143,212,1.65625,101,2011-11-25 11:54:00,2011-11-25 11:55:00,United Kingdom,0,0.0,1,15,2,360.93,💼 Loyal Regulars,0
15874,7,4405.88,36.71566666666667,47.40923353906816,2534,21.116666666666667,110,2011-02-28 13:28:00,2011-10-07 12:31:00,United Kingdom,220,31.428571428571427,1,64,7,4405.88,🏆 VIP Champions,1
15877,2,493.28,3.823875968992248,6.200892867926048,371,2.875968992248062,122,2011-11-22 11:18:00,2011-12-08 11:53:00,United Kingdom,16,8.0,1,2,2,493.28,💼 Loyal Regulars,0
15880,1,343.28000000000003,3.2693333333333334,3.8226949481572117,211,2.0095238095238095,95,2010-12-05 13:00:00,2010-12-05 13:00:00,United Kingdom,0,0.0,1,369,1,343.28000000000003,🆕 New Customers,0
15881,5,501.39000000000004,17.289310344827587,26.723466003153014,260,8.96551724137931,26,2010-12-10 13:32:00,2011-01-31 16:59:00,United Kingdom,52,10.4,1,312,5,501.39000000000004,🆕 New Customers,0
15882,4,516.36,22.450434782608696,19.642112337401468,276,12.0,23,2010-12-06 13:01:00,2011-05-25 11:35:00,United Kingdom,169,42.25,1,199,4,516.36,🆕 New Customers,0
15883,2,396.48,8.091428571428573,6.833063612563059,223,4.551020408163265,42,2011-11-06 14:50:00,2011-12-07 17:05:00,United Kingdom,31,15.5,1,2,2,396.48,💼 Loyal Regulars,0
15885,3,379.35,21.075000000000003,8.601201181504004,111,6.166666666666667,18,2011-02-03 15:28:00,2011-09-08 10:43:00,United Kingdom,216,72.0,1,93,3,379.35,💼 Loyal Regulars,0
15886,1,181.09,15.090833333333334,16.80787989352469,147,12.25,12,2011-10-10 14:25:00,2011-10-10 14:25:00,United Kingdom,0,0.0,1,60,1,181.09,💼 Loyal Regulars,0
15888,1,168.31,14.025833333333333,21.431810875990916,76,6.333333333333333,11,2011-09-20 12:30:00,2011-09-20 12:30:00,United Kingdom,0,0.0,1,81,1,168.31,💼 Loyal Regulars,0
15889,2,446.87,4.80505376344086,4.56069636741734,215,2.3118279569892475,79,2010-12-05 15:12:00,2011-07-06 11:10:00,United Kingdom,212,106.0,1,157,2,446.87,💼 Loyal Regulars,0
15891,1,524.52,8.459999999999999,7.367739827378164,442,7.129032258064516,60,2011-04-27 12:35:00,2011-04-27 12:35:00,United Kingdom,0,0.0,1,227,1,524.52,🆕 New Customers,0
15894,2,263.55,6.4280487804878055,12.210406057849223,168,4.097560975609756,35,2010-12-05 14:06:00,2011-03-31 13:50:00,United Kingdom,115,57.5,1,253,2,263.55,🆕 New Customers,0
15895,1,179.17,16.288181818181815,40.50159350400471,94,8.545454545454545,11,2011-07-13 10:27:00,2011-07-13 10:27:00,United Kingdom,0,0.0,1,150,1,179.17,💼 Loyal Regulars,0
15897,2,222.05,9.252083333333333,21.913675098909803,261,10.875,17,2011-05-29 13:32:00,2011-05-29 13:50:00,United Kingdom,0,0.0,1,194,2,222.05,🆕 New Customers,0
15898,5,1388.88,16.149767441860465,34.80485473158101,570,6.627906976744186,70,2010-12-06 11:01:00,2011-12-08 15:23:00,United Kingdom,367,73.4,1,1,5,1388.88,💼 Loyal Regulars,0
15899,1,56.25,14.0625,4.262897097827564,39,9.75,4,2010-12-06 10:36:00,2010-12-06 10:36:00,United Kingdom,0,0.0,1,369,1,56.25,🆕 New Customers,0
15900,1,351.11,6.884509803921569,5.945023570592631,221,4.333333333333333,44,2011-11-16 12:19:00,2011-11-16 12:19:00,United Kingdom,0,0.0,1,24,1,351.11,💼 Loyal Regulars,0
15901,3,363.88,3.136896551724138,2.8397251593261172,384,3.310344827586207,102,2011-07-08 12:18:00,2011-11-23 12:43:00,United Kingdom,138,46.0,1,17,3,363.88,💼 Loyal Regulars,0
15903,7,5126.76,69.28054054054054,66.74122834760873,2410,32.567567567567565,46,2011-02-17 14:04:00,2011-11-30 08:08:00,United Kingdom,285,40.714285714285715,1,10,7,5126.76,🏆 VIP Champions,1
15904,1,164.68,5.489333333333334,5.770402444181523,84,2.8,30,2011-12-01 14:50:00,2011-12-01 14:50:00,United Kingdom,0,0.0,1,8,1,164.68,💼 Loyal Regulars,0
15906,7,1567.69,10.451266666666667,9.53128295459884,544,3.6266666666666665,113,2011-03-29 13:28:00,2011-11-20 12:24:00,United Kingdom,235,33.57142857142857,1,20,7,1567.69,💼 Loyal Regulars,0
15907,3,967.45,3.8853413654618474,4.2586053278796445,509,2.0441767068273093,175,2011-05-13 13:01:00,2011-12-06 12:21:00,United Kingdom,206,68.66666666666667,1,4,3,967.45,💼 Loyal Regulars,0
15909,1,191.94,27.419999999999998,23.997974914563102,98,14.0,7,2011-06-19 10:38:00,2011-06-19 10:38:00,United Kingdom,0,0.0,1,174,1,191.94,🆕 New Customers,0
15910,8,1232.18,4.614906367041199,3.7506414853129173,1015,3.801498127340824,215,2011-01-27 11:55:00,2011-12-09 10:51:00,United Kingdom,315,39.375,1,1,8,1232.18,💼 Loyal Regulars,0
15912,2,264.62,13.927368421052632,11.909131809995063,185,9.736842105263158,19,2011-04-20 17:10:00,2011-06-14 14:29:00,United Kingdom,54,27.0,1,178,2,264.62,🆕 New Customers,0
15916,8,1528.09,9.858645161290323,8.438047958343082,757,4.883870967741935,124,2010-12-08 13:07:00,2011-11-23 13:46:00,United Kingdom,350,43.75,1,16,8,1528.09,💼 Loyal Regulars,0
15917,1,123.1,10.258333333333333,8.055512887382644,42,3.5,12,2011-04-06 10:40:00,2011-04-06 10:40:00,United Kingdom,0,0.0,1,248,1,123.1,🆕 New Customers,0
15918,2,334.23,8.35575,7.6006011528441215,153,3.825,33,2011-03-13 15:55:00,2011-06-02 11:42:00,United Kingdom,80,40.0,1,191,2,334.23,🆕 New Customers,0
15919,2,639.89,4.4747552447552446,3.7831501577031466,545,3.8111888111888113,103,2010-12-06 11:26:00,2011-11-20 11:28:00,United Kingdom,349,174.5,1,20,2,639.89,💼 Loyal Regulars,0
15920,4,167.5,2.7916666666666665,2.012346776284495,99,1.65,53,2011-07-08 15:16:00,2011-07-08 15:31:00,United Kingdom,0,0.0,1,154,4,167.5,💼 Loyal Regulars,0
15921,1,336.03000000000003,13.441200000000002,17.263307263287263,166,6.64,24,2011-06-20 11:03:00,2011-06-20 11:03:00,United Kingdom,0,0.0,1,173,1,336.03000000000003,🆕 New Customers,0
15922,1,369.5,33.59090909090909,17.00185016669977,138,12.545454545454545,11,2010-12-01 13:51:00,2010-12-01 13:51:00,United Kingdom,0,0.0,1,373,1,369.5,🆕 New Customers,0
15923,1,127.08,6.051428571428572,4.855696948651436,122,5.809523809523809,21,2010-12-02 12:16:00,2010-12-02 12:16:00,United Kingdom,0,0.0,1,373,1,127.08,🆕 New Customers,0
15925,1,207.15,17.2625,10.558002673543205,93,7.75,12,2011-05-29 15:35:00,2011-05-29 15:35:00,United Kingdom,0,0.0,1,194,1,207.15,🆕 New Customers,0
15930,1,426.63,20.315714285714286,6.422272628461496,139,6.619047619047619,21,2011-10-03 14:52:00,2011-10-03 14:52:00,United Kingdom,0,0.0,1,67,1,426.63,💼 Loyal Regulars,0
15932,8,2495.87,21.703217391304346,20.805847379321627,2325,20.217391304347824,93,2011-02-23 14:50:00,2011-12-05 17:13:00,United Kingdom,285,35.625,1,4,8,2495.87,🏆 VIP Champions,1
15933,3,1107.46,14.965675675675676,6.56175471041658,885,11.95945945945946,63,2011-09-14 12:05:00,2011-11-18 13:14:00,United Kingdom,65,21.666666666666668,1,21,3,1107.46,💼 Loyal Regulars,0
15935,2,416.86,34.73833333333334,86.47375869258975,115,9.583333333333334,12,2011-04-12 09:35:00,2011-04-14 13:27:00,United Kingdom,2,1.0,1,239,2,416.86,🆕 New Customers,0
15937,1,145.35,20.764285714285712,5.95599937637913,73,10.428571428571429,7,2011-10-06 15:48:00,2011-10-06 15:48:00,United Kingdom,0,0.0,1,64,1,145.35,💼 Loyal Regulars,0
15938,5,404.58,22.476666666666667,14.035652502697213,240,13.333333333333334,13,2011-01-20 10:11:00,2011-08-19 12:56:00,United Kingdom,211,42.2,1,112,5,404.58,💼 Loyal Regulars,0
15939,15,6115.01,80.46065789473684,78.65882630424511,4728,62.21052631578947,28,2011-01-12 12:43:00,2011-09-11 11:30:00,United Kingdom,241,16.066666666666666,1,90,15,6115.01,🏆 VIP Champions,1
15940,1,35.8,35.8,0.0,4,4.0,1,2011-02-01 16:18:00,2011-02-01 16:18:00,United Kingdom,0,0.0,1,311,1,35.8,🆕 New Customers,0
15942,1,337.44,24.102857142857143,11.99464972302326,232,16.571428571428573,14,2011-07-29 09:01:00,2011-07-29 09:01:00,United Kingdom,0,0.0,1,134,1,337.44,💼 Loyal Regulars,0
15944,1,325.1,54.18333333333334,64.54540778914225,50,8.333333333333334,6,2011-03-08 10:33:00,2011-03-08 10:33:00,United Kingdom,0,0.0,1,277,1,325.1,🆕 New Customers,0
15945,1,181.0,90.5,108.75302294649101,52,26.0,2,2010-12-09 13:14:00,2010-12-09 13:14:00,United Kingdom,0,0.0,1,365,1,181.0,🆕 New Customers,0
15947,1,1708.24,58.9048275862069,61.26187130558508,898,30.96551724137931,29,2011-09-18 10:46:00,2011-09-18 10:46:00,United Kingdom,0,0.0,1,83,1,1708.24,💼 Loyal Regulars,1
15948,2,955.24,15.920666666666667,3.7011518439198645,567,9.45,51,2011-10-27 08:35:00,2011-12-01 15:32:00,United Kingdom,35,17.5,1,8,2,955.24,💼 Loyal Regulars,0
15949,2,364.72,19.19578947368421,7.82123769389011,284,14.947368421052632,12,2011-09-29 17:34:00,2011-11-23 09:09:00,United Kingdom,54,27.0,1,17,2,364.72,💼 Loyal Regulars,0
15950,4,1765.51,18.015408163265306,11.520437435169926,729,7.438775510204081,86,2010-12-15 11:56:00,2011-11-08 11:09:00,United Kingdom,327,81.75,1,32,4,1765.51,💼 Loyal Regulars,1
15951,2,708.22,17.273658536585366,4.9377939183898505,313,7.634146341463414,36,2011-02-27 11:57:00,2011-12-01 08:34:00,United Kingdom,276,138.0,1,9,2,708.22,💼 Loyal Regulars,0
15952,4,806.57,8.863406593406594,7.43148051942698,399,4.384615384615385,65,2011-04-28 12:55:00,2011-11-06 11:18:00,United Kingdom,191,47.75,1,34,4,806.57,💼 Loyal Regulars,0
15953,8,1659.3799999999999,16.932448979591836,20.002460109584383,892,9.10204081632653,63,2010-12-05 15:15:00,2011-11-24 15:32:00,United Kingdom,354,44.25,1,15,8,1659.3799999999999,💼 Loyal Regulars,0
15955,14,4416.26,24.13256830601093,17.317424511722574,2135,11.666666666666666,137,2010-12-02 11:22:00,2011-11-15 14:15:00,United Kingdom,348,24.857142857142858,1,24,14,4416.26,🏆 VIP Champions,1
15957,1,428.89,10.211666666666666,9.218434583966078,211,5.023809523809524,40,2011-11-08 12:14:00,2011-11-08 12:14:00,United Kingdom,0,0.0,1,32,1,428.89,💼 Loyal Regulars,0
15958,1,104.35,14.907142857142857,14.863389826781008,33,4.714285714285714,7,2011-09-26 13:41:00,2011-09-26 13:41:00,United Kingdom,0,0.0,1,74,1,104.35,💼 Loyal Regulars,0
15963,2,470.76,16.812857142857144,6.801868946401508,298,10.642857142857142,26,2011-10-25 13:05:00,2011-11-20 11:33:00,United Kingdom,25,12.5,1,20,2,470.76,💼 Loyal Regulars,0
15965,4,845.64,6.931475409836065,8.018197038960109,453,3.7131147540983607,88,2010-12-07 13:18:00,2011-11-22 16:44:00,United Kingdom,350,87.5,1,17,4,845.64,💼 Loyal Regulars,0
15967,2,418.83,4.986071428571428,3.9433812223415594,211,2.511904761904762,73,2011-01-25 11:57:00,2011-11-16 15:41:00,United Kingdom,295,147.5,1,23,2,418.83,💼 Loyal Regulars,0
15969,3,666.1,33.305,17.358191604815108,124,6.2,20,2011-06-07 12:19:00,2011-12-07 11:06:00,United Kingdom,182,60.666666666666664,1,3,3,666.1,💼 Loyal Regulars,0
